-0.8305192331150036,0.04827333719032458,-0.1795194212307538,0.8441248384268661,-0.7211691255561634
-0.9106947796389188,0.4535191096099192,0.1104842578334791,-0.2499768659333279,0.0913268443453354
-0.157319701329813,-0.09168774388906008,-0.9380051388054265,-0.6161373265555534,-0.4018742250480067
-0.6075708554256818,-0.2532110053076672,-0.3452301499533612,0.3040114417301086,-0.6712765674735008
0.4322051750102852,0.5861803791571347,0.2548688297492183,0.325545402391918,-0.2167126407352341
0.9024671733625378,0.04752002709971732,0.4402444249776167,-0.4464557545361416,-0.1483395317604098
0.3072160859474937,0.5078310731953972,0.6437616055556936,0.05777927502023567,0.1591303131781336
0.3987185042057897,0.1539107105084838,0.2285063938747124,-0.3444917192122575,-0.1783152532798804
-0.6827614103601275,0.3331344832456687,0.2089103892073431,-0.4264026970461102,0.4621225872432717
0.09500732527750112,-0.6171066260357536,-0.9968341441957986,-0.09616472091400141,-0.4779151354127195
-0.1295951946828246,0.2438582051960054,0.1127266746165772,-0.2135194882485915,0.2388253574689924
-0.4659635607037944,-0.1708817523619008,0.1738000979287968,-0.5536583143604766,0.6222594843443777
0.06746275876502514,-0.5036113494760581,-0.9090073554006264,0.1513178772738144,-0.4591779559095406
-0.4140336112547491,-0.884407452598464,-0.1798411880098733,-0.2392631151895162,-0.06176722955147505
0.5297370928417136,0.7398376820541853,-0.2756382314036725,-0.007638767944745765,0.4530031342080838
-0.141769244317789,0.08179207247711685,-0.4535130711386665,-0.1195021089203005,0.01519032250922559
-0.07759776900312172,-0.01597836534891879,0.4180128970675506,-0.6647433018265551,1.188230452536367
-0.5235803462707846,-0.4248780848296855,-0.5881145803520947,-0.6501763620895941,0.5419670629497504
0.03551532799236872,0.9663654756494048,-0.8398679604197709,-0.7788587430839635,0.4864543303149521
0.2656019068593873,0.3195210598440936,0.338822907449849,-0.9118839278972102,-0.4871104111718599
-0.2089749913492239,0.4389540290807307,-0.5090858209882579,-0.02524860096507659,-0.584324516167796
0.08651103604743339,0.145649729460644,0.3573451071317285,-0.07916910887176176,-0.3694181710652468
-0.1961479054868056,-0.4384185778030354,-0.05568206512949085,-0.3518488115978826,-0.1412790431201377
-0.3719615394418277,-0.8942577347561512,0.3227244570608041,0.07167551838966621,-0.4207675158505086
