0.8612315326633335,0.727886908404664,0.1492213101784723,0.3472808665876381,0.3967408478521124,0.5138076488647911,0.5044260634326757,0.6852935238013648,0.4106013388080734,0.4389389787473386
0.1580630428330428,0.3117375691005461,0.7999375850046792,0.5332495262458254,0.2179870591395744,0.2180544669858609,0.6951403259554209,0.9470438182522711,0.5375495272905243,0.1746044194921243
0.7420760836115007,0.533535175484641,0.4453875335439743,0.1838192719612056,0.3311026106314859,0.07266721611444875,0.5109595609289254,0.9321633978640758,0.8169519008756237,0.1930673691296931
0.1379775371785292,0.3398119114926311,0.6700996746291588,0.6349136274484259,0.7520883342919673,0.3922518214100112,0.1521175319826676,0.0344367854320498,0.001908098311778228,0.02158651910814407
0.7034994363609035,0.09198156259812133,0.04902704190990496,0.7613340883688626,0.825829968411125,0.9831849545201168,0.1912467703048166,0.5988392844211159,0.4585964725774928,0.700768589073723
0.8411572806540009,0.1416220916851628,0.563227610721002,0.2281455851112498,0.453208763259748,0.3305832343510002,0.6653217902175045,0.5497285805662673,0.6503192299071766,0.1395721899920816
0.2236149458823055,0.7089588847368162,0.78751769859309,0.612306225699763,0.925377135892128,0.610451819021873,0.02748364207541758,0.5624695766431582,0.1329787237962141,0.5627925538445306
0.270428180740773,0.7577394817689922,0.3867804808488419,0.3359355706169632,0.1126586745989512,0.03454869430352463,0.4114856276207688,0.2435400259756955,0.1889436863431863,0.2896417745229951
0.9456353069195366,0.4881052932575122,0.2829405436520524,0.3972852111134117,0.1280493075506901,0.3777718927110952,0.7257803023249256,0.2673955918809328,0.1113395793856384,0.7634126641429393
0.1506128758818936,0.4958847548093619,0.9642521878673382,0.2760315090076806,0.2360835905425749,0.5420189944014978,0.8313475922068684,0.986043919886606,0.9325149620749065,0.6268183996882235
0.6896632181296198,0.08563214130091938,0.8600119635134893,0.7572706416851329,0.08126078641977834,0.8612498366562251,0.3497515900728274,0.4530282562595702,0.6841910476113621,0.822613117653598
0.2968040023395258,0.4650864334683234,0.7131773032613518,0.5790978593210075,0.1739734113868643,0.0713688581829464,0.6404551469745164,0.2155519371535176,0.9218897797395161,0.4307743020316547
0.1397922461449925,0.6074500540811985,0.1145469283873295,0.4218751453626137,0.1065120177155611,0.2115833581983509,0.8103111907750123,0.7214545708594111,0.9717720907105722,0.06690306633085645
0.7853015157600257,0.2048723134122217,0.1052034620797024,0.6971575221388311,0.9637197232297645,0.2113401947001141,0.2612289805201986,0.288275462127133,0.9686770769588435,0.1976083478570214
0.09154244130119664,0.4865005117100639,0.8867110474673565,0.7452665013071667,0.7039546096767657,0.2809231649394681,0.6161704671255082,0.9922157587493187,0.5546415097040478,0.2749766644780897
0.4295765915199309,0.4623512096536869,0.4505032644375189,0.8479928466675913,0.1755904138733325,0.7204588163044375,0.8321297343056412,0.6014817369377188,0.7488687232219107,0.8265081461443503
0.1732600393166372,0.4448099274715943,0.1655886246427192,0.8341906331207651,0.8358110711239727,0.9270225268458548,0.8081384735599366,0.2476955369686596,0.8139501080085119,0.8522980294070973
0.9782656303578107,0.0922664858426701,0.2029948947938701,0.8971132492344867,0.6781934492134258,0.3407699695267347,0.1013469210928188,0.7898413604095532,0.04283694091173622,0.1417737122060619
0.3389295045525444,0.5521689081116956,0.3522421970192425,0.198520303981074,0.8776673569601007,0.7193405857449554,0.5892211402062374,0.5713035610110591,0.05871899926741268,0.9672617231419882
0.3999093929174967,0.337152890987166,0.5300921034524012,0.5837491955083789,0.870386133964386,0.07431143031951286,0.4095302464161728,0.3327378027300065,0.5063510339274765,0.7437516643905333
